text,label
Thanks for fixing it!,positive
thanks for the patch Michael Van Geertruy :),positive
Thanks for the reviews guys!,positive
Thanks for the patch. Committed to 0.8.,positive
Quick fix to interchange the order of constructor arguments of ClientIdAndTopic.,neutral
Sorry for the late review. Have a few minor questions/comments.  60. What happens if have 2 instances of Consumers with the same clientid in the same jvm? Does one of them fail because it fails to register metrics? Ditto for Producers.  61. ConsumerTopicStats: What if a topic is named AllTopics? We use to handle this by adding a - in topic specific stats.  62. ZookeeperConsumerConnector: Do we need to validate groupid?  63. ClientId: Does the clientid length need to be different from topic length?  64. AbstractFetcherThread: When building a fetch request do we need to pass in brokerInfo as part of the client id? BrokerInfo contains the source broker info and the fetch requests are always made to the source broker.  ,negative
Thanks for getting started on this. I have a couple of requests -  1. Could you please upload a patch to this JIRA and grant it to Apache ?  2. This patch doesn't apply cleanly to trunk would you mind updating a patch that would ?   It will make it much easier for us to review it.   Also when you said the zk connect option hangs did you get a chance to take a look at the debug/trace logs to see where it hangs ? Do you mind uploading those log files here ?,neutral
Hi ShengTao you would think if you follow:  1. Check if the service is there add if it is not. 2. Then add a bindingTemplate.  Then you would not be overwriting a bindingTemplates. You are right though if you are saving a service it will overwrite the existing one and it will remove any bindingTemplates if they are there. The current behavior is how the UDDI v3 spec tells us to so it but we could add a config option to differentiate from the spec.  Please let me know if you are following the above strategy and *still* seeing issues.   --Kurt  ,neutral
Fixed eventhough these are commented out.,neutral
bundles have been promoted to OSSRH some minutes ago. It will take roughly 2-4 hours before they appear on Central so this one is close to be fixed.,neutral
"I can access the patch deletion from ""Manage attachments"" right next to the attachment list.  If you can't access it let me know which patches need to be deleted...",neutral
Thanks very much for your response.   I want to thank your team for the great job they've done building a superior open-source solution. Not only do I use but I also promote it everywhere I go. I just did a hands-on lab using JSPWiki to create 'qwiki' WEB apps for 40 people at DEVCON 2007. It got excellent reviews.  I promote this as an Enterprise Open-source solution. If a company wanted to purchase a support contract or services for a production implementation of the product who should they contact?  Thanks again  Jim Mason   https://issues.apache.org/jira/browse/JSPWIKI-24?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ---------------------------------------------------------------------------------------------------------------   __________________________________________________ Do You Yahoo!? Tired of spam?  Yahoo! Mail has the best spam protection around  http://mail.yahoo.com  ,positive
"Looks like this problem is bigger than I thought.  I can't even get a simple form without dot-stuffing to work.  Parsing this simple script:  require [""fileinto"" ""reject"" ""tag"" ""flag""]",neutral
Here is a stronger/generalized version of this patch. Due to a lack to time on my part this has not been compiled or tested (sorry). Please test if you can David/Joachim.,negative
"Added missing 2 *  package.html.  Some files need to be removed (svn del): src/java/org/apache/commons/jexl/Arithmetic.java src/java/org/apache/commons/jexl/parser/JEXLNode.java (*) src/java/org/apache/commons/jexl/util/PropertyExecutor.java src/java/org/apache/commons/jexl/util/BooleanPropertyExecutor.java src/java/org/apache/commons/jexl/util/introspection/UberspectLoggable.java src/java/org/apache/commons/jexl/util/GetExecutor.java  If on windows you really need to remove it before applying the patch otherwise it will just keep using JEXLNode.java for a class named JexlNode...  The patch does not apply cleanly especially UberspectImpl & Introspector. The ""best"" approach I've found yet is to force apply updates even if patch thinks it may have already been applied. Then for each of them copy/paste the '.rej' content replacing the end of the original file with the content at the proper place",neutral
Great (it turned out simpler than what I would have thought). Thanks Andy.,positive
[~mbo] yes & yes IMHO.,neutral
Re: patch looks fine. I'd include <optional> too on geronimo/ant deps as per project.xml,positive
Committed in revision 1363218.,neutral
fixed. Committed revision 797662.,neutral
sorry for the delay,negative
Stefan  > the said method is not public since it returns *all* workspace names regardless of user rights. please note that > the a session must only see/know about workspaces it is actually allowed to access.   I'm working on a garbage collector for the data store. The GC doesn't care about user rights or putting it another way it must be able to access all workspaces. Ideally I'd like to use a SystemSession but you can't get one outside RepositoryImpl or o.a.j.c package (i.e. getSystemSession(String) is package private WorkspaceInfo is protected). I understand that these APIs shouldn't be public but they're useful from within the core. In my case for the GC. I'm very interested in using another way to walk every workspace but this other way should guarantee that the repository won't shutdown during a walk operation. I'll check the solution Thomas said he'll be proposing but in the mean time that is what I'm using. Still I don't see why this APIs aren't public. Regards,neutral
Hi  We are using Jackrabbit to store/retrieve the content in my application.  Please find the attached config files of my application.    Best Regards RK OCS L3 Support +91 44 39853531 +91 98408 51525.  ,neutral
Please re-open if necessary.,neutral
Hi  I just made some more (long running) tests and found some problems in the patch I submitted. The mechanism is working but it shrinks the caches too quickly and it prints too much log output (log.info instead of log.debug). I will fix those problems and submit a new patch. Sorry.  Thomas,negative
well the above ascii art did not really work in jira :-( will attach a file.  ,neutral
Martin wrote: > Well first of all sorry if I offended someon putting the issue because it seems that I got hard responses.  You don't have to be sorry. I'm not against building a DB PM that uses a connection pool. I just had (and still have) doubts how this contributes to increased concurrency because concurrency is mostly controlled outside of the PM.  It wasn't my intention to criticise anyone on a personal level.,neutral
Oh sorry will submit them tomorrow. Hmm svn diff is really strange. Don't know why the files were not included though I did the diff from the src/java/o/a/c/jci dir.,negative
Fixed in SVN.  Will let Vincenzo close it if he is satisfied.,neutral
Please submit an diff against the v2.3.1 branch.,neutral
Thanks for your patch and your investigations! I reopen the issue will apply the patch soon.,positive
[INFO] Repository Target 'org.apache.tez' is created. [INFO] Staging Profile 'org.apache.tez' is created. [INFO] Privileges (CRU) 'org.apache.tez - Public Repositories' are created. [INFO] Privileges (CRUD) 'org.apache.tez - Snapshots' are created. [INFO] Role 'org.apache.tez Deployment Role' is created. [INFO] Role 'tez' is added to user 'acmurthy'. [INFO] Role 'tez' is added to user 'billgraham'. [INFO] Role 'tez' is added to user 'bikas'. [INFO] Role 'tez' is added to user 'bobby'. [INFO] Role 'tez' is added to user 'cdouglas'. [INFO] Role 'tez' is added to user 'daryn'. [INFO] Role 'tez' is added to user 'ddas'. [INFO] Role 'tez' is added to user 'gates'. [INFO] Role 'tez' is added to user 'gopalv'. [INFO] Role 'tez' is added to user 'gunther'. [INFO] Role 'tez' is added to user 'hitesh'. [INFO] Role 'tez' is added to user 'hashutosh'. [INFO] Role 'tez' is added to user 'jghoman'. [INFO] Role 'tez' is added to user 'jitendra'. [INFO] Role 'tez' is added to user 'jlowe'. [INFO] Role 'tez' is added to user 'julien'. [INFO] Role 'tez' is added to user 'kevinwilfong'. [INFO] Role 'tez' is added to user 'mattmann'. [INFO] Role 'tez' is added to user 'mliddell'. [INFO] Role 'tez' is added to user 'namit'. [INFO] Role 'tez' is added to user 'nroberts'. [INFO] Role 'tez' is added to user 'omalley'. [INFO] Role 'tez' is added to user 'sseth'. [INFO] Role 'tez' is added to user 'tgraves'. [INFO] Role 'tez' is added to user 'tomwhite'. [INFO] Role 'tez' is added to user 'vikram'. [INFO] Role 'tez' is added to user 'vinodkv'. -- Nexus repository was prepared successfully. --  Configuration has been prepared now you can: * Deploy snapshot artifacts into repository https://repository.apache.org/content/repositories/snapshots * Deploy release artifacts into the staging repository https://repository.apache.org/service/local/staging/deploy/maven2 * Promote staged artifacts into repository 'Releases' * Download snapshot and release artifacts from group https://repository.apache.org/content/groups/public * Download snapshot release and staged artifacts from staging group https://repository.apache.org/content/groups/staging ,neutral
<danielsh> yes we're aware of the recurrence ,neutral
Hi Pieter  it looks fine now ,positive
<pctony> Herbert sorry we cannot do this.  The scope of the blemlist AIUI is at the SVN repo level - and we run a single repo for all the ASF projects.  However buildbot works at the per-project level. Short of perhaps re-writing all of our buildbot mechanisms from the SVN master this is not do-able. Sorry. ,negative
Thanks Joe!,positive
Can put the info in this file on people: -rwx------  1 dblevins  dblevins  0 Jul 12 21:00 /home/dblevins/INFRA-5044 ,neutral
<pctony> This has been done.  It should work just fine I'll be doing some more work on JIRA later and will force a re-index then so this might look better after that. Have a look around. ,neutral
Duplicate of INFRA-4886,neutral
Two more IDs for initial access: greid and brock.,neutral
Thanks did that. Hopefully it syncs now. Cheers --Kurt,positive
Added to all-developers group which has this permission.,neutral
You are missing my point sorry   By 'check in normally' I mean just commit them using 'svn add ...' 'svn commit ..' not 'svn import' you cant do that.  people.apache.org was down for a while but is now back that however is not related as you dont need to access people.apache.org to commit to svn. ,negative
Created the DTACLOUD wiki space.,neutral
Thanks!,positive
This was taken care of already.,neutral
I've upped the httpd timeout from 5 mins to 30. I didn't see any OutOfMemoryErrors in the logs so hopefully this will fix it. Please give it another try.,neutral
Thanks!,positive
Great idea.,positive
I believe this is a duplicate of HTTPCORE-328  Oleg,neutral
Sorry I was wrong about needing to fix Gump - that just needs the build.xml patch to remove the copy of the files in lib.,negative
You are right. I missed that point. I am +1  Oleg,positive
That fixes my testcase.  Thank you!,positive
Looks fine to me.   Oleg,positive
Looks good to me.  Mike,positive
Committed to trunk. Thanks Prasanth!,positive
Thank you for the patch Xuefu! I have committed it to trunk!,positive
Committed to trunk. Thanks Teddy!,positive
Committed to trunk. Thanks Sushanth!,positive
Sorry my bad. Let me upload what I have.,negative
[~brocknoland] Did this not patch?,neutral
The patch is generated against the latest trunk.,neutral
We did agree to produce a hive release in less then 3 months that did not use the NPath trademark. This jira is to specifically address that. ,neutral
Committed to trunk. Thanks Harish!,positive
Committed to trunk. Thanks Harish!,positive
I see you rebased the patch thanks a lot.,positive
Committed to branch. Thanks Remus!,positive
Brock commented two test failed.   org.apache.hadoop.hive.cli.TestNegativeMinimrCliDriver.testNegativeCliDriver_mapreduce_stack_trace_hadoop20 org.apache.hcatalog.fileformats.TestOrcDynamicPartitioned.testHCatDynamicPartitionedTable  Can you assert that? I cannot reproduce.,neutral
Correction to the design of this feature (I can't edit comments because of permissions so adding another comment). In case the seconds field needs more than 31 bit the first VInt is {{-1-reversedDecimal}} regardless of whether {{reversedDecimal}} is zero or not.,neutral
Committed to trunk. Thanks Gunther!,positive
Committed. Thanks Gang Tim Liu,positive
Committed to trunk. Thanks Thejas!,positive
Committed to trunk and 0.9 branch. Thanks Arup!,positive
[~shreepadma] thank you for working on it.   Do you have plan when you submit a patch? I know it takes efforts to code and test in 4 different types of databases.   Would you please release mysql version first? Then file a jira to follow up Postgres/Oracle/Derby. Just a suggestion for fast release but up to you to decide.   thanks a lot again Tim,positive
Committed thanks Jingwei.,positive
Fixed for comments added new patch.,neutral
Committed thanks Maheshwaran.,positive
This bug is a duplicate of HIVE-3253.,neutral
Carl - Sorry I missed that though I did see it on the logs 2x the other being this one. Fixed in this patch.,negative
Committed to trunk. Thanks Tim!,positive
yes,neutral
"kevinwilfong updated the revision ""HIVE-2797 [jira] Make the IP address of a Thrift client available to HMSHandler."". Reviewers: JIRA njain ashutoshc    Ran updated my checkout.  REVISION DETAIL   https://reviews.facebook.net/D1701  AFFECTED FILES   shims/src/common/java/org/apache/hadoop/hive/thrift/TUGIContainingTransport.java   metastore/src/test/org/apache/hadoop/hive/metastore/TestRemoteUGIHiveMetaStoreIpAddress.java   metastore/src/test/org/apache/hadoop/hive/metastore/IpAddressListener.java   metastore/src/test/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreIpAddress.java   metastore/src/java/org/apache/hadoop/hive/metastore/TUGIBasedProcessor.java   metastore/src/java/org/apache/hadoop/hive/metastore/TSetIpAddressProcessor.java   metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java ",neutral
committed thanks Xiao Li!,positive
Passed tests and committed to trunk.  Thanks Charles! ,positive
Committed and was my first commit. Thanks to all.,positive
siying can you rebase this patch? thanks!,positive
+1 Patch looks good,positive
Committed! Thanks Namit!,positive
Committed! Thanks Liyin!,positive
Committed. Thanks Yongqiang,positive
Committed. Thanks Siying,positive
Committed. Thanks Namit!,positive
When I ran make-maven target build failed with following error: {noformat} BUILD FAILED /Users/amarsri/hive/build.xml:706: Warning: Could not find file /Users/amarsri/hive/build/ql/pom.xml to copy. {noformat}  I don't see any pom files created in build directory. ,neutral
Committed. Thanks Ning,positive
Committed. Thanks Yuntao!,positive
Committed. Thanks Namit.,positive
Thanks Zheng!,positive
Jerome I did a skeleton of the code to use HashMap. Do you want to start from there and add what is missing? ,neutral
Running tests on this. Will commit once it is done. Sorry this one fell off my radar...,negative
Committed. Thanks Yongqiang,positive
Sorry for trouble. I didn't realize that port and context path is configured via pax web & cxf bundle configuration in Servicemix ,negative
+1 patch looks good.  The checkstyle.xml is specified in hadoop-project-dist/pom.xml .,positive
Thanks Uma for looking at the Jira. I think it should work fine with BPOfferService#registrationSucceeded(..) synchronized. Will post a patch soon after verifying it. ,positive
the patch looks good to me aside from the lack of unit tests.,positive
+1 patch looks good.,positive
I have committed the patch to trunk branch-2 and branch-2.0.4-alpha. Thanks you Jagane!,positive
I've just committed this to trunk and branch-2. Thanks a lot for the reviews/testing Chris and Todd.,positive
I've just committed this to the HDFS-347 branch.  Thanks a lot for the contribution Colin.,positive
The patch looks good to me. Some minors:  1. javadoc for two getINode() in SnapshotDiffList.java  2. We have DirectoryDiff ChildrenDiff Diff SnapshotDiff this is a little bit hard to follow. How about some renaming like SnapshotDiffForDirectory SnapshotDiffForFile?  3. SnapshotDiff#combinePosterior(final D posterior final BlocksMapUpdateInfo collectedBlocks)    can be renamed to deletePosterior or combineAndDeletePosterior so as to distinguish with Diff#combinePosterior? ,positive
On second thought I removed the patch. This would just be working around the problem. I could live with a verdict that this dev environment is broken in some way that I'm just not seeing. Or there is another option that avoids what looks like an enumeration over local addresses for reverse lookups (including virbr networks). Since this is all localhost testing mocking the resolver is not unreasonable.,neutral
One more comment this should be in the incompatible section in CHANGES.txt.,neutral
"The latest patch looks pretty good to me. Two small nits +1 once these are addressed: # Generally in the Hadoop codebase we put the ""@Test"" annotation right above the method declaration below the method comment: {code} +  @Test +  /* +   * test #toString() for typical VolumeId equality classes +   */ {code} # In the class declaration of INVALID_VOLUME_ID I recommend putting a blank line between the methods being declared there.  Thanks a lot for improving the test coverage in this area of the code Ivan and thanks a lot to Andrew for your reviews of these patches.",positive
That sounds good. New patch uploaded.,positive
+1 patch looks good.,positive
Thanks a lot for the review Todd. I've just committed this to the HDFS-3077 branch.,positive
Thanks Kihwal!,positive
The patch looks pretty good to me. One question for you though: does loosening this check for the QJM case not unnecessarily weaken the check in the non-QJM case?,positive
I have committed this.  Thanks Junping!,positive
There is no close() in FileContext.  Users are not supposed to close FileContext.,neutral
+1 Looks good I will commit this patch.,positive
+1 patch looks good.  I have committed this.,positive
"Hi Ivan  Thanks a lot for the patch. Few comments.  1)  Patch does not apply cleanly. many Hunk failure while applying patch.  {noformat} Hunk #13 FAILED at 264. Hunk #14 FAILED at 281. Hunk #15 FAILED at 293. Hunk #16 FAILED at 309. Hunk #17 FAILED at 332. Hunk #18 FAILED at 345. Hunk #19 FAILED at 362. Hunk #20 FAILED at 372. Hunk #21 FAILED at 395. {noformat}  Could you please regenerate on the correct trunk code base?  2) TestBookKeeperHACheckpoints.java:   {code} conf.set(DFSConfigKeys.DFS_NAMENODE_SHARED_EDITS_DIR_KEY +             BKJMUtil.createJournalURI(""/checkpointing"" + journalCount++) +             .toString())",positive
Hi colin I agree that scatter/gather typically refers to multiple input tuples of (position length). Yes we can extend the api to include that.  The reason my original proposal did not include that was because I was mostly targetting this api to reduce the number of buffer copies. ,neutral
Yes for create/append,neutral
Attached patch,neutral
Looks very good. +1,positive
looks like the test-patch build ran before HADOOP-7753 was integrated in the snapshot build. I'll wait half an hour or so and retrigger this test-patch. Meanwhile should be good to review.,neutral
Thanks for reviewing Suresh. Committed to trunk.,positive
Duplicate of HDFS-2321,neutral
I just committed this to trunk. Thank you Uma.  The patch does not apply to 0.23 branch any more. I recommend it for back porting.,positive
Remove from 0.20.205 in hopes that HDFS-2342 did indeed fix TestHdfsProxy.testHdfsProxyInterface.,neutral
Thanks a lot for fixing those issues Alejandro. I re-ran all the tests I ran last night and everything worked great.  Additionally I tried out test-patch.sh which seemed to work flawlessly.  +1 patch looks good to me.,positive
Thanks a ton for your review Todd. Here's an updated patch which addresses all of your comments except the following.  bq. In EditLogFileInputStream why do we need to pass isInProgress as a boolean? If it's in-progress that means we don't know the lastTxId so it would be INVALID_TXID right? So we can implement isInProgress() by just comparing lastTxId.  Because in the case of pre-transactional ELFIS we pass in INVALID_TXID even though the log is not yet in progress.  I'm still working on producing an updated patch which also adds testing for the pending DN message queues.,positive
Great I think we are all on the same page then! We'll move forward down this route. Thanks for taking a look.,positive
I have committed this.  Thanks CW!,positive
I have committed the patch for trunk.  Thanks Tanping!,positive
Here's a potential fix for this. close() and hflush() now may throw InterruptedIOException if the thread has interrupt status. It's a bit tricky because they won't *always* throw it - if they weren't going to block they will return immediately (with interrupt status preserved),neutral
Todd I briefly looked at the patch. It looks like you are trying to get rid of the Journal Spool in BN. Correct me if I am wrong. I don't think you can. BN makes a checkpoint from its memory state which differs it from SNN and CN. While it does it the namespace should be locked (for modifications) so the edits go into journal spool which is reapplied to memory after the checkpoint is finished. Please see the design doc in HADOOP-4539.,neutral
"Hi Hairong the speedups you measured with this patch are very impressive.  It would be great to have it included in the system.  The patch still applied successfully to current trunk when I tried it.  So can you please go ahead and ""submit patch"" so we see how it does with test-patch?  And I'll review it and try to get someone else to also.  Thanks!",positive
submit patch,neutral
hi dhruba borthakur   I am using the 20.1 version.. I put NameNode in safemode and then i executed the save namespaceBut editlogs are not corrupted.. can u please give exact scenario to reproduce this.,neutral
Looks good.  +1 pending Hudson.,positive
Created HADOOP-6281.,neutral
The new patch uses fs.makeQualified(path) as suggested.,neutral
this patch fixes the dir permissions,neutral
Committed to trunk and branch-0.4. Thanks Rohini.,positive
+1 looks good.  I'll commit once HCATALOG-239 is in.,positive
Committed to trunk. Thanks Enis!,positive
Integrated into trunk and 0.96. Thanks.,positive
+1 on cursory review.  I like the cleanup and the tightening checking target servername too before going ahead w/ op.,positive
Patch is not well formed cancel patch.  Sorry about this.,negative
[~sershe] sorry for late reply. I upload the patch to https://reviews.facebook.net/D13341. Could you help to review it ? thx.,negative
Attached v2.2 rebased to trunk latest.,neutral
Thanks,positive
This looks like it needs rebased onto trunk.  The posted patch includes generated code ({{AdminProtos.java}}) please remove.  Please add javadoc for the new classes and new public methods on existing classes.  {{FavoredNodeAssignmentHelper#placeSecondaryAndTertiaryWithRestrictions}} introduces a {{while(true)}} block containing non-trivial branching logic. Can this be refactored with simpler and/or clearer break conditions?  {{FSUtils}} introduces new configuration {{hbase.client.localityCheck.threadPoolSize}}. Can this be added to {{HConstants}} and/or documented in {{hbase-defaults.xml}}?,neutral
I've committed this to 0.940.95 and trunk. Thanks for the patch gautam. ,positive
Hi Ted Matteo  Thanks for the review.  The commands.rb has some existing logic that tries to 'rescue' some exceptions. It will get more and more difficult to keep it generic artificially as we evolve and add more ... The approach to expand (instead of shrink) this logic is not a bad or ugly one ...  But your suggested solution is fine.   ,positive
Looks like the 0.95 issues are timeout related...should be good to go.,positive
The same appears to be try for case_studies.xml community.xml and zookeeper.xml. Should those not be copied for some other reason?,neutral
Committed this. Thanks.,positive
I'm +1 on this patch for trunk and 0.95 after looking at latest version -- thanks for addressing the review -- and given you fellas are running it.  Let me retry hadoopqa to see if the above fails are just sporadic.,positive
hi. Ping? :),positive
Yes that's right.,neutral
Integrated to 0.94  Thanks for the backport Jeff.  Thanks for the review Lars.,positive
Patch looks good.,positive
Integrated to 0.94 and trunk.  Thanks for the patch Anoop.  Thanks for the review Stack.,positive
Patch v6 integrated to trunk.  Thanks for the patch Jean-Marc.  Thanks for the review Matteo.  @Lars: Do you want this in 0.94 as well ?,positive
Integrated to trunk.  Thanks for the patch Rajesh.  Thanks for the review Ram.,positive
v4 Patch does not apply snapshot branch ff25969ea0b2ff38cc25512a02569c351e757d66  Looks like this is built upon some of the online snaphots work.  What branch/hash does this go on Matteo?,neutral
Thanks for the finding Andrey.  createDir() is recursive. Would be nice to write it in iterative manner.  Would FileSystem.mkdirs() do the job ?,positive
Thanks Elliot! Did you forget to add FailedSanityCheckException to the 0.94 patch? If the same as in 0.96 I'll just add it at commit.  Will the new exception cause compatibility issues in old 0.92.x and 0.94.{0|1} clients? I don't think so... Just making sure. ,neutral
Integrated to 0.92 0.94 and trunk.  Thanks for the patch Chunhui.  Thanks for the review Lars.,positive
Thanks for the review jimmy.  committed to trunk.,positive
Applied to trunk.  Thanks Elliott.,positive
Committed to trunk.  Thanks for patch Tudor and review Michael.,positive
Assigning to Sameeer since apparently he can't assign to himself.,neutral
Awesome. Thanks!,positive
v3 up in PB. Thanks for the reviews,positive
Integrated to 0.94 and trunk.  Thanks for the patch Jimmy.  Thanks for the review Andy.,positive
Committed to trunk 0.92 and 0.94.  Thanks for the patch Shaneal.,positive
What I'm committing... wraps a very long line else what Matteo suppied.,neutral
@Lars I don't think it would be all that different. I'll take a crack next week (after dealing with the next round of HBASE-6055 stuff).,neutral
 ----------------------------------------------------------- This is an automatically generated e-mail. To reply visit: https://reviews.apache.org/r/4054/#review5511 -----------------------------------------------------------    pom.xml <https://reviews.apache.org/r/4054/#comment11930>      So all proto generated files go to proto/generated?  All into the same package?  Thanks Jimmy.          Also mind checking out Deveraj's patch?  I'd suggest at least reviewing it to figure if you fellas are using same conventions going all proto.          Good stuff   - Michael   On 2012-02-27 18:54:31 Jimmy Xiang wrote: bq.   bq.  ----------------------------------------------------------- bq.  This is an automatically generated e-mail. To reply visit: bq.  https://reviews.apache.org/r/4054/ bq.  ----------------------------------------------------------- bq.   bq.  (Updated 2012-02-27 18:54:31) bq.   bq.   bq.  Review request for hbase. bq.   bq.   bq.  Summary bq.  ------- bq.   bq.  This is the first draft of the ProtoBuff HRegionProtocol.  The corresponding java vs pb method mapping is attached to the jira: https://issues.apache.org/jira/browse/HBASE-5443 bq.   bq.  Please review.  I'd like to move ahead after we get to some agreement. bq.   bq.   bq.  This addresses bug HBASE-5443. bq.      https://issues.apache.org/jira/browse/HBASE-5443 bq.   bq.   bq.  Diffs bq.  ----- bq.   bq.    pom.xml 066c027  bq.    src/main/proto/HRegionProtocol.proto PRE-CREATION  bq.    src/main/proto/hbase.proto PRE-CREATION  bq.   bq.  Diff: https://reviews.apache.org/r/4054/diff bq.   bq.   bq.  Testing bq.  ------- bq.   bq.   bq.  Thanks bq.   bq.  Jimmy bq.   bq.  ,neutral
Hi. Should this be ok to commit to trunk? Thanks.,positive
Attaching the latest version of the patch from review. Incorporates a trivial javadoc fix as suggested. ,neutral
Failed test is covered by HBASE-5992.  Integrated to trunk.  Thanks for the patch Matteo.  Thanks for the review Andy.,positive
 ----------------------------------------------------------- This is an automatically generated e-mail. To reply visit: https://reviews.apache.org/r/3401/#review4382 -----------------------------------------------------------   Looks good. Does it overwhelm the status display in the UI?  - Lars   On 2012-01-06 03:06:26 Andrew Purtell wrote: bq.   bq.  ----------------------------------------------------------- bq.  This is an automatically generated e-mail. To reply visit: bq.  https://reviews.apache.org/r/3401/ bq.  ----------------------------------------------------------- bq.   bq.  (Updated 2012-01-06 03:06:26) bq.   bq.   bq.  Review request for hbase and Michael Stack. bq.   bq.   bq.  Summary bq.  ------- bq.   bq.  Consider exposing master event handler state as monitored tasks. bq.   bq.   bq.  This addresses bug HBASE-5132. bq.      https://issues.apache.org/jira/browse/HBASE-5132 bq.   bq.   bq.  Diffs bq.  ----- bq.   bq.    src/main/java/org/apache/hadoop/hbase/master/handler/ClosedRegionHandler.java 2dfc3e7  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/DisableTableHandler.java 5af0690  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/EnableTableHandler.java 78bb5bf  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/OpenedRegionHandler.java f171a5a  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/ServerShutdownHandler.java 2dd497b  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/SplitRegionHandler.java 2d544dd  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/TableEventHandler.java 76c98b3  bq.   bq.  Diff: https://reviews.apache.org/r/3401/diff bq.   bq.   bq.  Testing bq.  ------- bq.   bq.  None yet. bq.   bq.   bq.  Thanks bq.   bq.  Andrew bq.   bq.  ,neutral
See HADOOP-7853 Andy needs a little more time in deciding whether HADOOP-7853 is good enough replacement for 7070.,neutral
@Ted Thanks for taking a look. Sure I will make that change on commit.  ,positive
Committed trunk and 0.92 branch.  Thanks for the patch N.,positive
bq. So we can add isAlreadyExpiring() and if true  Sorry it should be  So we can add isAlreadyExpiring() and if flase we can go with expireIfOnline,negative
Will commit it today evening.,neutral
Integrated to TRUNK.  Thanks for the patch Ramkrishna.  Thanks for the review Michael and J-D.,positive
Applied to branch and TRUNK.  Thanks for the patch Ramkrishna.,positive
Committed to TRUNK.  Thanks for the patch Doug.,positive
Yeah can't cache KV.  Can we have something for one server first?,neutral
add 1 more reference overhead in the HRegion. Update the patch.,neutral
Committed to TRUNK.  Thanks for review Prakash.,positive
I committed this change.  Thanks for reporting the issue Kazuki:  {code} Index: src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java =================================================================== --- src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java        (revision 1074909) +++ src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java        (working copy) @@ -3007 +3006 @@        // initialize zookeeper and master address manager        this.zooKeeper = getZooKeeperWatcher(),neutral
It'd work but it's a halfway hack to the real fix we should do in 0.92.  My points is that I think it is a good idea in general to raise this timeout (while adding configs so you don't necessarily have to wait since smallish clusters could use the max param if they want to speed this up)... we have run into the situation where not all RS came in the 3 second window (which really is too small given heartbeat frequency) so I've already ramped up the config timeout for fb production.  But I'm fine implementing the halfway fix if my argument still doesn't win you over :),neutral
Committed to branch and trunk thanks for the review Stack.,positive
Fixed in HBASE-2156 after it was reopened.,neutral
Sounds good. We'll postpone HBASE-2993 til then. Thanks!,positive
Committed to 0.20 branch.  @Stack any chance of some trunk love? :)  If not I will get to it later.,positive
This patch removes tohtml.xsl and adds configuration_to_docbook_section.xsl.  The latter generates a docbook section from our hbase-default.xml using maven-xml-plugin that runs before the docbook plugin.  Our book then xincludes the generated file (the patch includes this modification too).  Patch includes a edit of our book which adds a preface an index an appendix that talks of configuarion another on compression etc. ,neutral
Haven't you done this N?,neutral
+1 as well.  Patch looks good like the javadoc we get lots of users asking what those exceptions mean.,positive
Thanks Andrew for covering me.,positive
Commenting it out in src/test/log4j.properties isn't enough. Setting it to ERROR works though.,neutral
